OrderID,CustomerID,TransactionDate,ProductID,ProductName,ProductCategory,AmountSpent,DiscountApplied,FinalAmount,PaymentMethod,Location,CustomerSignupDate,CustomerAge,Gender,IncomeGroup
O512160,1139,2024-05-08,P215,Product-P215,Grocery,200.33,46.8,153.53,Cash,Delhi,2023-12-15,56,Female,Medium
O847251,1072,2024-04-15,P431,Product-P431,Home,21.15,0.16,20.99,UPI,Chennai,2023-05-23,27,Female,Low
O195620,1247,2024-02-21,P565,Product-P565,Electronics,302.98,22.73,280.25,Debit Card,Mumbai,2023-03-09,58,Male,Low
O841635,1131,2024-01-30,P823,Product-P823,Home,309.5,58.87,250.63,Credit Card,Chennai,2023-09-18,54,Female,Medium
O677079,1092,2024-04-08,P844,Product-P844,Beauty,364.61,66.95,297.66,Debit Card,Hyderabad,2023-08-25,32,Female,High
O269999,1006,2024-04-07,P144,Product-P144,Grocery,72.57,19.86,52.71,Cash,Delhi,2023-04-25,38,Male,High
O402808,1142,2024-02-07,P283,Product-P283,Electronics,335.09,42.18,292.91,Net Banking,Hyderabad,2023-02-02,32,Male,Low
O902575,1214,2024-02-16,P220,Product-P220,Grocery,59.0,17.0,42.0,Credit Card,Chennai,2023-11-29,36,Other,Medium
O946677,1044,2024-03-05,P112,Product-P112,Home,293.89,43.87,250.02,UPI,Chennai,2023-02-19,21,Female,Medium
O575779,1070,2024-01-02,P722,Product-P722,Home,10.92,0.78,10.14,Cash,Hyderabad,2023-02-21,61,Female,Medium
O673929,1085,2024-04-14,P552,Product-P552,Electronics,59.23,10.68,48.55,Credit Card,Delhi,2023-02-06,64,Male,High
O293818,1217,2024-03-12,P734,Product-P734,Beauty,259.8,63.92,195.88,Debit Card,Mumbai,2023-09-22,43,Male,Low
O978721,1077,2024-02-07,P156,Product-P156,Clothing,9.32,0.1,9.22,Credit Card,Chennai,2023-07-09,25,Female,High
O269172,1174,2024-03-17,P439,Product-P439,Electronics,332.97,4.9,328.07,UPI,Delhi,2023-04-12,47,Female,Medium
O577456,1124,2024-03-13,P725,Product-P725,Beauty,77.98,13.39,64.59,Cash,Delhi,2023-10-27,61,Male,Medium
O497346,1163,2024-04-02,P136,Product-P136,Electronics,343.81,79.27,264.54,Net Banking,Bangalore,2023-01-02,39,Male,Medium
O593687,1105,2024-01-18,P876,Product-P876,Home,85.7,21.68,64.02,Credit Card,Bangalore,2023-07-25,25,Other,Medium
O320038,1059,2024-02-04,P224,Product-P224,Clothing,29.86,2.95,26.91,UPI,Chennai,2023-07-05,34,Female,Medium
O607157,1200,2024-02-23,P726,Product-P726,Electronics,276.73,9.07,267.66,Cash,Mumbai,2023-09-01,29,Female,Low
O703080,1261,2024-03-14,P537,Product-P537,Beauty,5.84,1.49,4.35,Net Banking,Chennai,2023-07-30,52,Other,Low
O616428,1192,2024-03-31,P232,Product-P232,Beauty,340.53,57.48,283.05,Cash,Hyderabad,2023-02-10,59,Female,Low
O223949,1010,2024-02-16,P724,Product-P724,Grocery,115.83,24.62,91.21,Debit Card,Mumbai,2023-10-07,28,Female,Medium
O534773,1285,2024-01-07,P576,Product-P576,Electronics,247.22,54.7,192.52,Debit Card,Chennai,2023-10-09,57,Other,Medium
O771736,1263,2024-04-15,P146,Product-P146,Clothing,130.8,13.72,117.08,Debit Card,Mumbai,2023-01-28,33,Male,High
O414870,1058,2024-02-21,P806,Product-P806,Clothing,546.83,41.74,505.09,Credit Card,Bangalore,2023-11-13,31,Other,Medium
O457943,1146,2024-05-09,P663,Product-P663,Clothing,32.93,7.58,25.35,Credit Card,Bangalore,2023-08-28,30,Male,Medium
O303440,1219,2024-04-11,P841,Product-P841,Beauty,8.7,1.61,7.09,Credit Card,Delhi,2023-03-03,23,Female,Low
O935981,1191,2024-03-25,P953,Product-P953,Clothing,194.33,53.77,140.56,UPI,Hyderabad,2023-10-18,50,Female,Medium
O451387,1148,2024-01-10,P761,Product-P761,Grocery,279.55,40.38,239.17,UPI,Chennai,2023-05-09,56,Male,Medium
O413884,1291,2024-04-28,P902,Product-P902,Home,82.14,22.86,59.28,Credit Card,Chennai,2023-02-17,46,Male,Medium
O938373,1027,2024-03-21,P668,Product-P668,Beauty,100.36,0.56,99.8,Cash,Bangalore,2023-08-03,39,Male,Medium
O493468,1040,2024-03-31,P167,Product-P167,Grocery,92.7,7.8,84.9,Credit Card,Bangalore,2023-06-22,38,Male,Medium
O920347,1198,2024-02-12,P684,Product-P684,Beauty,71.63,8.37,63.26,Cash,Mumbai,2023-03-07,41,Female,Medium
O191014,1292,2024-03-19,P822,Product-P822,Clothing,88.85,18.92,69.93,Net Banking,Hyderabad,2023-05-02,35,Male,Medium
O650607,1226,2024-05-07,P998,Product-P998,Grocery,596.09,66.45,529.64,Net Banking,Delhi,2023-10-11,22,Male,Medium
O197102,1281,2024-03-18,P279,Product-P279,Electronics,55.36,6.21,49.15,Credit Card,Delhi,2023-08-25,28,Male,Medium
O299451,1297,2024-04-23,P618,Product-P618,Electronics,226.33,54.25,172.08,Cash,Delhi,2023-04-20,33,Male,Low
O906859,1165,2024-03-28,P595,Product-P595,Beauty,109.08,10.16,98.92,Net Banking,Delhi,2023-09-14,19,Male,Low
O859767,1041,2024-01-26,P941,Product-P941,Beauty,37.46,7.6,29.86,Debit Card,Delhi,2023-02-22,26,Male,Medium
O104309,1059,2024-01-10,P570,Product-P570,Home,131.14,28.08,103.06,Cash,Mumbai,2023-07-05,34,Female,Medium
O148381,1273,2024-03-20,P145,Product-P145,Beauty,106.55,27.87,78.68,Net Banking,Hyderabad,2023-04-09,52,Male,Low
O436467,1219,2024-01-27,P633,Product-P633,Clothing,169.14,1.14,168.0,Net Banking,Delhi,2023-03-03,23,Female,Low
O803724,1040,2024-02-21,P297,Product-P297,Clothing,167.58,13.91,153.67,Net Banking,Hyderabad,2023-06-22,38,Male,Medium
O753205,1275,2024-01-31,P379,Product-P379,Grocery,199.85,9.44,190.41,Credit Card,Mumbai,2023-10-02,33,Male,Low
O384218,1273,2024-05-11,P204,Product-P204,Grocery,376.39,61.26,315.13,Cash,Bangalore,2023-04-09,52,Male,Low
O426503,1133,2024-02-06,P821,Product-P821,Clothing,197.02,33.93,163.09,Debit Card,Mumbai,2023-02-16,31,Other,High
O808308,1220,2024-03-27,P653,Product-P653,Home,440.0,6.7,433.3,Credit Card,Hyderabad,2023-05-07,49,Other,Medium
O287677,1024,2024-01-13,P208,Product-P208,Home,1.56,0.03,1.53,UPI,Hyderabad,2023-11-29,38,Female,High
O182361,1283,2024-04-24,P731,Product-P731,Clothing,612.82,57.44,555.38,Debit Card,Chennai,2023-02-08,53,Other,Low
O577714,1132,2024-04-29,P681,Product-P681,Grocery,91.59,2.55,89.04,UPI,Mumbai,2023-09-10,64,Female,Medium
O746910,1167,2024-03-20,P800,Product-P800,Home,125.32,17.69,107.63,Debit Card,Delhi,2023-09-17,62,Other,Low
O575301,1239,2024-03-07,P472,Product-P472,Home,976.14,53.69,922.45,Net Banking,Bangalore,2023-02-06,53,Other,Medium
O583646,1053,2024-05-04,P130,Product-P130,Electronics,77.48,11.05,66.43,Net Banking,Hyderabad,2023-07-13,24,Male,Medium
O207932,1116,2024-02-13,P389,Product-P389,Clothing,115.1,20.87,94.23,Debit Card,Chennai,2023-08-23,25,Female,Low
O658624,1017,2024-04-13,P937,Product-P937,Electronics,65.98,6.45,59.53,Credit Card,Bangalore,2023-04-22,39,Male,Medium
O674566,1119,2024-04-28,P510,Product-P510,Beauty,53.54,6.64,46.9,Cash,Delhi,2023-03-13,50,Male,High
O552091,1155,2024-02-10,P593,Product-P593,Home,88.51,1.75,86.76,Debit Card,Chennai,2023-05-17,62,Female,Low
O794799,1128,2024-04-21,P680,Product-P680,Clothing,40.05,6.54,33.51,Debit Card,Delhi,2023-07-05,52,Other,Medium
O725030,1233,2024-01-20,P857,Product-P857,Beauty,378.34,94.97,283.37,Credit Card,Chennai,2023-11-20,26,Male,Medium
O422998,1299,2024-04-28,P433,Product-P433,Beauty,38.58,1.13,37.45,UPI,Delhi,2023-01-31,53,Male,High
O443312,1153,2024-04-13,P171,Product-P171,Beauty,457.3,14.92,442.38,Cash,Hyderabad,2023-12-16,40,Female,High
O891662,1184,2024-05-06,P760,Product-P760,Electronics,442.68,12.02,430.66,Debit Card,Chennai,2023-01-10,20,Male,Medium
O405663,1145,2024-01-01,P875,Product-P875,Grocery,284.41,56.39,228.02,UPI,Chennai,2023-11-02,59,Other,Medium
O414295,1239,2024-04-09,P730,Product-P730,Beauty,68.88,9.24,59.64,Debit Card,Bangalore,2023-02-06,53,Other,Medium
O741194,1180,2024-03-18,P545,Product-P545,Clothing,166.74,49.54,117.2,Cash,Mumbai,2023-01-01,18,Female,Low
O675547,1146,2024-05-10,P513,Product-P513,Grocery,440.34,112.62,327.72,Credit Card,Bangalore,2023-08-28,30,Male,Medium
O395917,1187,2024-01-14,P100,Product-P100,Beauty,73.24,18.03,55.21,Net Banking,Mumbai,2023-06-07,25,Female,Medium
O846348,1293,2024-01-08,P340,Product-P340,Home,315.07,66.37,248.7,UPI,Bangalore,2023-03-27,63,Other,Medium
O597938,1052,2024-04-07,P515,Product-P515,Home,45.13,5.89,39.24,Debit Card,Delhi,2023-03-05,64,Other,High
O261760,1082,2024-02-05,P292,Product-P292,Beauty,96.64,11.15,85.49,Net Banking,Hyderabad,2023-12-26,33,Female,High
O250990,1182,2024-03-14,P993,Product-P993,Grocery,63.98,2.58,61.4,Credit Card,Mumbai,2023-06-15,30,Female,Low
O243885,1299,2024-05-04,P773,Product-P773,Home,43.93,12.85,31.08,Debit Card,Mumbai,2023-01-31,53,Male,High
O753523,1077,2024-04-16,P980,Product-P980,Home,16.46,4.41,12.05,Cash,Hyderabad,2023-07-09,25,Female,High
O472566,1002,2024-02-16,P565,Product-P565,Beauty,80.9,10.29,70.61,UPI,Hyderabad,2023-02-27,46,Female,Medium
O987938,1259,2024-02-27,P290,Product-P290,Home,17.71,3.21,14.5,Cash,Hyderabad,2023-07-01,47,Male,High
O484795,1165,2024-03-01,P829,Product-P829,Beauty,10.2,0.82,9.38,Cash,Chennai,2023-09-14,19,Male,Low
O708455,1045,2024-01-09,P138,Product-P138,Beauty,97.75,14.17,83.58,Net Banking,Mumbai,2023-07-03,42,Male,Low
O587521,1092,2024-05-03,P807,Product-P807,Electronics,146.94,6.26,140.68,Cash,Bangalore,2023-08-25,32,Female,High
O595401,1054,2024-05-12,P180,Product-P180,Beauty,542.98,144.96,398.02,Credit Card,Delhi,2023-02-10,61,Other,High
O155337,1008,2024-01-20,P800,Product-P800,Beauty,72.91,17.46,55.45,Net Banking,Chennai,2023-02-22,36,Other,Low
O701846,1231,2024-03-28,P647,Product-P647,Electronics,209.67,29.49,180.18,Cash,Hyderabad,2023-02-06,33,Male,Medium
O275645,1152,2024-03-25,P531,Product-P531,Clothing,66.42,19.14,47.28,Net Banking,Bangalore,2023-02-28,54,Other,Medium
O164401,1008,2024-01-10,P811,Product-P811,Beauty,144.33,32.45,111.88,Cash,Bangalore,2023-02-22,36,Other,Low
O128624,1275,2024-05-01,P692,Product-P692,Grocery,71.45,12.28,59.17,Net Banking,Chennai,2023-10-02,33,Male,Low
O364294,1043,2024-03-14,P596,Product-P596,Electronics,143.01,5.44,137.57,Credit Card,Bangalore,2023-07-14,35,Male,High
O877444,1039,2024-02-03,P730,Product-P730,Clothing,20.02,1.65,18.37,Net Banking,Mumbai,2023-04-21,24,Other,Low
O487728,1157,2024-01-29,P718,Product-P718,Grocery,140.09,38.25,101.84,Debit Card,Hyderabad,2023-06-24,60,Male,Medium
O459502,1117,2024-02-14,P367,Product-P367,Grocery,421.97,61.39,360.58,Cash,Mumbai,2023-03-15,29,Other,Medium
O889327,1236,2024-01-22,P248,Product-P248,Beauty,533.24,149.4,383.84,Debit Card,Hyderabad,2023-02-04,46,Female,Medium
O321099,1101,2024-04-15,P888,Product-P888,Home,58.26,4.16,54.1,UPI,Delhi,2023-01-29,25,Female,High
O275741,1243,2024-03-29,P155,Product-P155,Clothing,847.34,192.05,655.29,Credit Card,Mumbai,2023-12-09,36,Male,Low
O498249,1038,2024-04-28,P508,Product-P508,Home,92.58,8.37,84.21,Cash,Delhi,2023-03-21,54,Female,Low
O402820,1262,2024-04-09,P585,Product-P585,Clothing,276.57,12.04,264.53,UPI,Mumbai,2023-08-28,24,Female,Medium
O657101,1230,2024-04-24,P491,Product-P491,Clothing,201.82,58.23,143.59,Credit Card,Mumbai,2023-01-04,28,Other,Medium
O383457,1134,2024-03-31,P964,Product-P964,Home,0.66,0.12,0.54,Net Banking,Bangalore,2023-01-25,20,Male,Medium
O583507,1252,2024-03-09,P921,Product-P921,Electronics,230.23,17.64,212.59,Cash,Hyderabad,2023-08-31,57,Female,Medium
O810638,1166,2024-03-02,P851,Product-P851,Beauty,345.04,79.76,265.28,Cash,Bangalore,2023-04-02,59,Other,Low
O112542,1252,2024-02-16,P420,Product-P420,Beauty,68.04,0.22,67.82,Credit Card,Mumbai,2023-08-31,57,Female,Medium
O330074,1084,2024-04-15,P200,Product-P200,Beauty,106.77,3.33,103.44,UPI,Bangalore,2023-11-28,35,Female,Low
O159645,1116,2024-03-13,P357,Product-P357,Grocery,5.07,0.05,5.02,Cash,Mumbai,2023-08-23,25,Female,Low
O998043,1248,2024-02-25,P713,Product-P713,Electronics,733.43,155.8,577.63,Credit Card,Mumbai,2023-10-20,50,Male,Low
O829445,1196,2024-02-03,P484,Product-P484,Beauty,507.19,122.21,384.98,Debit Card,Mumbai,2023-09-30,49,Other,Low
O389809,1079,2024-02-17,P359,Product-P359,Clothing,212.68,29.79,182.89,Credit Card,Hyderabad,2023-04-18,40,Male,Medium
O914854,1045,2024-04-19,P808,Product-P808,Clothing,302.42,23.35,279.07,Credit Card,Bangalore,2023-07-03,42,Male,Low
O952283,1048,2024-01-16,P491,Product-P491,Home,256.91,25.64,231.27,Credit Card,Bangalore,2023-05-16,43,Male,High
O511707,1264,2024-03-08,P282,Product-P282,Home,123.72,2.58,121.14,Debit Card,Chennai,2023-12-11,43,Male,Medium
O328994,1151,2024-02-15,P760,Product-P760,Home,368.66,11.99,356.67,Cash,Hyderabad,2023-12-15,47,Male,Medium
O699098,1203,2024-01-28,P552,Product-P552,Clothing,71.37,2.21,69.16,Credit Card,Mumbai,2023-05-16,20,Male,Medium
O784578,1285,2024-03-05,P895,Product-P895,Home,317.91,1.79,316.12,UPI,Delhi,2023-10-09,57,Other,Medium
O702553,1196,2024-01-01,P138,Product-P138,Home,21.36,1.71,19.65,Net Banking,Hyderabad,2023-09-30,49,Other,Low
O666366,1052,2024-01-01,P627,Product-P627,Home,533.13,76.47,456.66,UPI,Mumbai,2023-03-05,64,Other,High
O694798,1131,2024-02-27,P103,Product-P103,Home,133.87,38.32,95.55,UPI,Mumbai,2023-09-18,54,Female,Medium
O660596,1197,2024-04-01,P441,Product-P441,Clothing,181.35,21.8,159.55,Credit Card,Bangalore,2023-03-06,49,Female,High
O285197,1013,2024-03-28,P182,Product-P182,Home,921.6,210.25,711.35,Net Banking,Delhi,2023-08-05,53,Female,Low
O761249,1148,2024-01-11,P493,Product-P493,Grocery,288.36,25.85,262.51,UPI,Mumbai,2023-05-09,56,Male,Medium
O246740,1043,2024-04-01,P598,Product-P598,Electronics,52.74,14.01,38.73,UPI,Delhi,2023-07-14,35,Male,High
O612997,1068,2024-01-10,P297,Product-P297,Electronics,2.57,0.55,2.02,Cash,Delhi,2023-02-10,35,Other,High
O974774,1036,2024-04-09,P164,Product-P164,Beauty,460.98,88.98,372.0,UPI,Chennai,2023-06-24,61,Female,Medium
O525205,1188,2024-04-25,P116,Product-P116,Electronics,275.17,28.01,247.16,Net Banking,Mumbai,2023-05-03,44,Female,Medium
O877048,1202,2024-01-31,P316,Product-P316,Beauty,381.64,52.48,329.16,Cash,Delhi,2023-03-26,19,Male,Medium
O594109,1037,2024-02-29,P173,Product-P173,Electronics,168.91,37.27,131.64,UPI,Mumbai,2023-05-23,20,Male,Low
O960607,1300,2024-01-12,P348,Product-P348,Grocery,56.06,0.24,55.82,Credit Card,Bangalore,2023-03-26,50,Other,Low
O957525,1010,2024-01-25,P567,Product-P567,Beauty,368.87,18.89,349.98,Cash,Mumbai,2023-10-07,28,Female,Medium
O166175,1054,2024-01-28,P216,Product-P216,Home,459.37,81.99,377.38,Cash,Delhi,2023-02-10,61,Other,High
O226670,1256,2024-02-21,P536,Product-P536,Clothing,140.35,34.17,106.18,UPI,Bangalore,2023-02-19,42,Male,Medium
O451801,1063,2024-02-05,P429,Product-P429,Grocery,119.44,27.38,92.06,Cash,Delhi,2023-02-05,19,Female,Medium
O830119,1176,2024-01-17,P223,Product-P223,Clothing,1.06,0.04,1.02,UPI,Delhi,2023-07-11,45,Other,Low
O239849,1053,2024-04-04,P666,Product-P666,Grocery,188.79,24.84,163.95,Cash,Mumbai,2023-07-13,24,Male,Medium
O610622,1138,2024-01-26,P910,Product-P910,Beauty,346.33,39.08,307.25,Debit Card,Mumbai,2023-03-23,31,Other,Medium
O397514,1097,2024-01-21,P106,Product-P106,Electronics,266.44,14.34,252.1,Credit Card,Chennai,2023-10-13,26,Female,High
O770905,1027,2024-04-16,P810,Product-P810,Home,11.31,2.35,8.96,Debit Card,Delhi,2023-08-03,39,Male,Medium
O825272,1168,2024-03-10,P635,Product-P635,Home,195.39,24.15,171.24,Debit Card,Chennai,2023-02-24,23,Female,Low
O757658,1006,2024-01-10,P710,Product-P710,Grocery,172.48,37.11,135.37,Cash,Mumbai,2023-04-25,38,Male,High
O223215,1102,2024-03-18,P456,Product-P456,Home,792.23,1.09,791.14,Debit Card,Delhi,2023-04-28,41,Other,High
O329927,1130,2024-05-15,P197,Product-P197,Beauty,22.65,2.46,20.19,Cash,Chennai,2023-03-12,52,Female,High
O935309,1117,2024-04-28,P888,Product-P888,Grocery,205.53,17.04,188.49,Debit Card,Mumbai,2023-03-15,29,Other,Medium
O156652,1053,2024-02-08,P801,Product-P801,Home,640.37,95.58,544.79,Debit Card,Mumbai,2023-07-13,24,Male,Medium
O944264,1096,2024-04-03,P391,Product-P391,Grocery,196.2,25.58,170.62,Net Banking,Chennai,2023-12-19,24,Other,High
O265722,1021,2024-04-26,P144,Product-P144,Electronics,26.59,5.91,20.68,Cash,Delhi,2023-01-14,47,Other,Medium
O721497,1141,2024-01-08,P596,Product-P596,Beauty,245.33,8.54,236.79,Debit Card,Hyderabad,2023-11-02,26,Female,Low
O916814,1166,2024-03-24,P529,Product-P529,Grocery,154.39,34.6,119.79,Net Banking,Delhi,2023-04-02,59,Other,Low
O493774,1178,2024-01-29,P433,Product-P433,Grocery,178.44,5.25,173.19,UPI,Delhi,2023-10-04,56,Female,Low
O251981,1271,2024-02-26,P175,Product-P175,Home,36.71,6.44,30.27,Credit Card,Hyderabad,2023-02-25,26,Female,Medium
O579975,1293,2024-02-25,P724,Product-P724,Home,192.76,10.3,182.46,Net Banking,Delhi,2023-03-27,63,Other,Medium
O233391,1078,2024-02-19,P747,Product-P747,Clothing,128.93,37.73,91.2,Debit Card,Bangalore,2023-07-01,31,Other,High
O993021,1184,2024-01-09,P808,Product-P808,Beauty,374.11,6.69,367.42,Debit Card,Mumbai,2023-01-10,20,Male,Medium
O409499,1188,2024-04-29,P569,Product-P569,Home,211.75,10.88,200.87,Net Banking,Delhi,2023-05-03,44,Female,Medium
O996536,1290,2024-02-10,P908,Product-P908,Beauty,55.22,15.0,40.22,Cash,Chennai,2023-01-08,42,Other,Medium
O720317,1067,2024-02-28,P188,Product-P188,Home,25.79,6.63,19.16,UPI,Delhi,2023-05-29,46,Female,High
O359870,1088,2024-05-01,P957,Product-P957,Home,11.77,0.99,10.78,UPI,Delhi,2023-03-29,42,Other,Medium
O701568,1270,2024-03-24,P544,Product-P544,Beauty,520.16,34.71,485.45,Cash,Delhi,2023-06-23,49,Male,Medium
O135253,1026,2024-01-02,P527,Product-P527,Electronics,67.83,0.82,67.01,UPI,Chennai,2023-10-07,29,Other,Medium
O619344,1279,2024-04-18,P643,Product-P643,Home,15.56,2.24,13.32,Credit Card,Hyderabad,2023-04-04,50,Other,Medium
O239158,1005,2024-03-02,P185,Product-P185,Beauty,2.48,0.56,1.92,UPI,Delhi,2023-05-06,25,Other,Medium
O603088,1122,2024-04-01,P402,Product-P402,Grocery,73.73,14.33,59.4,Credit Card,Mumbai,2023-10-03,54,Other,Medium
O576935,1277,2024-03-19,P265,Product-P265,Home,224.51,57.78,166.73,Cash,Mumbai,2023-03-13,37,Male,Low
O928226,1142,2024-04-28,P890,Product-P890,Grocery,39.3,10.31,28.99,UPI,Delhi,2023-02-02,32,Male,Low
O503575,1152,2024-04-04,P741,Product-P741,Home,32.21,6.8,25.41,Credit Card,Mumbai,2023-02-28,54,Other,Medium
O668784,1180,2024-03-26,P643,Product-P643,Electronics,0.95,0.08,0.87,Net Banking,Chennai,2023-01-01,18,Female,Low
O639740,1261,2024-02-23,P906,Product-P906,Electronics,54.2,10.09,44.11,Net Banking,Mumbai,2023-07-30,52,Other,Low
O142859,1026,2024-04-03,P152,Product-P152,Electronics,469.31,53.92,415.39,UPI,Chennai,2023-10-07,29,Other,Medium
O843793,1036,2024-04-03,P475,Product-P475,Grocery,80.57,15.67,64.9,Credit Card,Chennai,2023-06-24,61,Female,Medium
O873199,1042,2024-02-22,P241,Product-P241,Clothing,41.32,2.96,38.36,Credit Card,Hyderabad,2023-02-17,56,Male,Medium
O813269,1293,2024-02-23,P871,Product-P871,Grocery,428.11,41.16,386.95,Net Banking,Chennai,2023-03-27,63,Other,Medium
O609845,1044,2024-04-18,P383,Product-P383,Electronics,255.77,4.86,250.91,Net Banking,Hyderabad,2023-02-19,21,Female,Medium
O406461,1038,2024-05-08,P639,Product-P639,Electronics,138.09,19.48,118.61,Cash,Chennai,2023-03-21,54,Female,Low
O580115,1171,2024-04-25,P735,Product-P735,Clothing,102.15,24.51,77.64,Credit Card,Delhi,2023-11-24,61,Female,Low
O214677,1075,2024-01-23,P182,Product-P182,Home,150.5,40.54,109.96,Net Banking,Mumbai,2023-07-06,48,Male,Medium
O314178,1257,2024-02-12,P382,Product-P382,Electronics,699.54,146.29,553.25,UPI,Delhi,2023-12-04,40,Other,High
O596925,1119,2024-05-13,P742,Product-P742,Electronics,112.9,9.93,102.97,Cash,Delhi,2023-03-13,50,Male,High
O298244,1120,2024-03-29,P530,Product-P530,Home,70.91,15.69,55.22,Credit Card,Bangalore,2023-05-07,40,Male,Medium
O531690,1221,2024-01-17,P122,Product-P122,Grocery,52.14,13.06,39.08,Cash,Bangalore,2023-04-26,21,Male,Low
O566885,1200,2024-03-28,P771,Product-P771,Clothing,251.58,36.69,214.89,Cash,Chennai,2023-09-01,29,Female,Low
O927607,1153,2024-04-27,P411,Product-P411,Beauty,79.58,3.15,76.43,Net Banking,Delhi,2023-12-16,40,Female,High
O255544,1180,2024-03-07,P332,Product-P332,Home,76.63,8.55,68.08,Net Banking,Mumbai,2023-01-01,18,Female,Low
O846389,1185,2024-03-31,P391,Product-P391,Home,612.77,175.78,436.99,Cash,Delhi,2023-02-27,56,Other,Low
O349461,1161,2024-03-14,P286,Product-P286,Grocery,145.66,36.68,108.98,Debit Card,Delhi,2023-03-22,49,Other,Medium
O487629,1214,2024-01-30,P142,Product-P142,Clothing,62.26,10.73,51.53,UPI,Bangalore,2023-11-29,36,Other,Medium
O255130,1163,2024-02-17,P310,Product-P310,Beauty,105.77,22.44,83.33,Net Banking,Bangalore,2023-01-02,39,Male,Medium
O227391,1271,2024-04-05,P559,Product-P559,Beauty,0.05,0.01,0.04,Cash,Bangalore,2023-02-25,26,Female,Medium
O263633,1148,2024-01-07,P514,Product-P514,Home,186.9,43.09,143.81,UPI,Bangalore,2023-05-09,56,Male,Medium
O596931,1129,2024-01-02,P856,Product-P856,Beauty,28.39,8.31,20.08,Net Banking,Bangalore,2023-04-23,18,Male,Medium
O455136,1090,2024-03-15,P872,Product-P872,Beauty,111.19,22.25,88.94,Cash,Hyderabad,2023-05-06,58,Male,Medium
O222553,1176,2024-01-29,P849,Product-P849,Home,430.46,116.25,314.21,Debit Card,Chennai,2023-07-11,45,Other,Low
O474754,1154,2024-03-19,P125,Product-P125,Home,201.63,37.35,164.28,Debit Card,Hyderabad,2023-10-02,56,Female,High
O652005,1091,2024-01-24,P434,Product-P434,Electronics,98.16,17.91,80.25,Debit Card,Chennai,2023-03-25,46,Male,High
O990714,1188,2024-02-26,P900,Product-P900,Clothing,258.26,15.16,243.1,Credit Card,Chennai,2023-05-03,44,Female,Medium
O614290,1110,2024-04-24,P793,Product-P793,Electronics,678.43,198.61,479.82,UPI,Delhi,2023-06-11,59,Female,High
O516869,1293,2024-03-22,P717,Product-P717,Beauty,24.2,3.71,20.49,Credit Card,Bangalore,2023-03-27,63,Other,Medium
O398477,1167,2024-02-07,P833,Product-P833,Home,42.47,4.71,37.76,Net Banking,Mumbai,2023-09-17,62,Other,Low
O326172,1138,2024-03-29,P459,Product-P459,Clothing,57.26,16.79,40.47,Cash,Mumbai,2023-03-23,31,Other,Medium
O944809,1084,2024-04-23,P859,Product-P859,Home,110.83,26.72,84.11,Net Banking,Delhi,2023-11-28,35,Female,Low
O190259,1047,2024-04-18,P846,Product-P846,Home,55.8,2.34,53.46,Cash,Chennai,2023-11-06,26,Other,Low
O169327,1263,2024-02-06,P312,Product-P312,Clothing,45.74,6.51,39.23,Cash,Bangalore,2023-01-28,33,Male,High
O283388,1238,2024-04-06,P190,Product-P190,Electronics,354.77,43.58,311.19,Net Banking,Hyderabad,2023-06-19,37,Female,Medium
O295041,1278,2024-04-28,P827,Product-P827,Beauty,46.56,10.55,36.01,Debit Card,Delhi,2023-08-05,41,Other,Medium
O418677,1148,2024-04-07,P396,Product-P396,Beauty,69.18,10.18,59.0,Net Banking,Chennai,2023-05-09,56,Male,Medium
O375436,1142,2024-05-06,P672,Product-P672,Home,31.26,2.11,29.15,Credit Card,Delhi,2023-02-02,32,Male,Low
O288085,1142,2024-03-17,P755,Product-P755,Home,14.63,0.55,14.08,Net Banking,Hyderabad,2023-02-02,32,Male,Low
O169966,1201,2024-05-05,P804,Product-P804,Grocery,362.61,3.09,359.52,Net Banking,Hyderabad,2023-10-09,56,Male,Medium
O827968,1076,2024-04-02,P695,Product-P695,Home,80.77,13.7,67.07,Net Banking,Hyderabad,2023-03-25,32,Other,Low
O270757,1260,2024-01-31,P482,Product-P482,Beauty,338.4,74.41,263.99,Credit Card,Bangalore,2023-08-05,59,Other,Low
O271241,1043,2024-01-15,P249,Product-P249,Clothing,5.76,0.8,4.96,Debit Card,Bangalore,2023-07-14,35,Male,High
O403936,1262,2024-01-14,P379,Product-P379,Clothing,103.66,13.05,90.61,Net Banking,Mumbai,2023-08-28,24,Female,Medium
O727847,1130,2024-03-15,P642,Product-P642,Electronics,593.44,91.48,501.96,Debit Card,Mumbai,2023-03-12,52,Female,High
O818739,1248,2024-02-12,P656,Product-P656,Clothing,56.22,14.71,41.51,Net Banking,Bangalore,2023-10-20,50,Male,Low
O243601,1096,2024-04-02,P198,Product-P198,Beauty,129.56,22.55,107.01,Debit Card,Mumbai,2023-12-19,24,Other,High
O270948,1251,2024-05-12,P388,Product-P388,Clothing,289.53,67.65,221.88,UPI,Bangalore,2023-05-05,35,Male,Low
O743226,1239,2024-01-27,P323,Product-P323,Grocery,11.1,1.68,9.42,Debit Card,Chennai,2023-02-06,53,Other,Medium
O582860,1165,2024-05-14,P966,Product-P966,Beauty,78.84,16.85,61.99,Credit Card,Hyderabad,2023-09-14,19,Male,Low
O426708,1018,2024-01-20,P219,Product-P219,Grocery,27.02,7.49,19.53,UPI,Bangalore,2023-04-30,19,Other,Low
